timestamp,venue,instant_dBA,LAeq_10s,LAeq_6min,light,projected_6min,timeToLimit_s,peakC_dB,violation,overload,yellow_limit,red_limit
2026-06-05T07:43:55.812-04:00,Fountain Square,83.1,84.9,85.4,green,85.3,,95.55,0,0,92,98
2026-06-05T07:43:56.829-04:00,Fountain Square,85.2,84.6,85.4,green,85.2,,97.07,0,0,92,98
2026-06-05T07:43:57.846-04:00,Fountain Square,83.1,84.2,85.3,green,85.2,,98.27,0,0,92,98
2026-06-05T07:43:58.860-04:00,Fountain Square,79.2,83.8,85.3,green,85.1,,90.02,0,0,92,98
2026-06-05T07:43:59.876-04:00,Fountain Square,79.6,83.6,85.3,green,85.1,,94.45,0,0,92,98
2026-06-05T07:44:00.894-04:00,Fountain Square,78.0,83.2,85.3,green,85.0,,88.82,0,0,92,98
2026-06-05T07:44:01.909-04:00,Fountain Square,83.0,83.1,85.3,green,85.0,,98.31,0,0,92,98
2026-06-05T07:44:02.927-04:00,Fountain Square,81.0,82.8,85.3,green,84.9,,94.76,0,0,92,98
2026-06-05T07:44:03.943-04:00,Fountain Square,82.2,82.6,85.3,green,84.9,,94.69,0,0,92,98
2026-06-05T07:44:04.960-04:00,Fountain Square,79.8,82.1,85.2,green,84.8,,93.62,0,0,92,98
2026-06-05T07:44:05.974-04:00,Fountain Square,82.0,82.1,85.2,green,84.8,,94.84,0,0,92,98
2026-06-05T07:44:06.989-04:00,Fountain Square,77.4,81.9,85.2,green,84.8,,89.21,0,0,92,98
2026-06-05T07:44:08.004-04:00,Fountain Square,79.0,81.7,85.2,green,84.8,,91.68,0,0,92,98
2026-06-05T07:44:09.018-04:00,Fountain Square,84.9,81.5,85.2,green,84.7,,97.72,0,0,92,98
2026-06-05T07:44:10.037-04:00,Fountain Square,83.3,81.5,85.1,green,84.7,,92.52,0,0,92,98
2026-06-05T07:44:11.050-04:00,Fountain Square,80.6,81.3,85.1,green,84.7,,89.54,0,0,92,98
2026-06-05T07:44:12.066-04:00,Fountain Square,83.8,81.2,85.1,green,84.7,,95.41,0,0,92,98
2026-06-05T07:44:13.078-04:00,Fountain Square,79.1,81.3,85.1,green,84.6,,88.53,0,0,92,98
2026-06-05T07:44:14.093-04:00,Fountain Square,80.2,81.3,85.1,green,84.6,,94.6,0,0,92,98
2026-06-05T07:44:15.107-04:00,Fountain Square,79.1,81.2,85.1,green,84.6,,92.9,0,0,92,98
2026-06-05T07:44:16.123-04:00,Fountain Square,79.4,81.1,85.0,green,84.6,,90.5,0,0,92,98
2026-06-05T07:44:17.138-04:00,Fountain Square,80.2,81.1,85.0,green,84.6,,89.3,0,0,92,98
2026-06-05T07:44:18.154-04:00,Fountain Square,82.5,81.3,85.0,green,84.6,,94.81,0,0,92,98
2026-06-05T07:44:19.171-04:00,Fountain Square,79.9,81.3,85.0,green,84.6,,95.74,0,0,92,98
2026-06-05T07:44:20.186-04:00,Fountain Square,80.4,81.1,85.0,green,84.5,,91.75,0,0,92,98
2026-06-05T07:44:21.204-04:00,Fountain Square,84.7,81.2,85.0,green,84.6,,97.97,0,0,92,98
2026-06-05T07:44:22.221-04:00,Fountain Square,80.7,81.2,85.0,green,84.5,,90.03,0,0,92,98
2026-06-05T07:44:23.238-04:00,Fountain Square,79.7,81.5,85.0,green,84.6,,93.07,0,0,92,98
2026-06-05T07:44:24.254-04:00,Fountain Square,83.2,81.4,85.0,green,84.5,,95.82,0,0,92,98
2026-06-05T07:44:25.271-04:00,Fountain Square,81.0,81.5,85.0,green,84.5,,90.62,0,0,92,98
2026-06-05T07:44:26.287-04:00,Fountain Square,83.1,81.8,85.0,green,84.6,,96.55,0,0,92,98
2026-06-05T07:44:27.306-04:00,Fountain Square,79.2,82.0,85.0,green,84.6,,90.03,0,0,92,98
2026-06-05T07:44:28.323-04:00,Fountain Square,82.4,82.0,85.0,green,84.6,,97.56,0,0,92,98
2026-06-05T07:44:29.340-04:00,Fountain Square,86.7,82.5,85.0,green,84.6,,100.19,0,0,92,98
2026-06-05T07:44:30.359-04:00,Fountain Square,83.2,82.9,85.0,green,84.7,,96.93,0,0,92,98
2026-06-05T07:44:31.375-04:00,Fountain Square,82.5,83.1,85.0,green,84.7,,96.13,0,0,92,98
2026-06-05T07:44:32.390-04:00,Fountain Square,82.6,83.4,85.0,green,84.7,,92.78,0,0,92,98
2026-06-05T07:44:33.407-04:00,Fountain Square,83.2,83.7,85.0,green,84.8,,94.83,0,0,92,98
2026-06-05T07:44:34.423-04:00,Fountain Square,79.9,84.1,85.0,green,84.8,,93.7,0,0,92,98
2026-06-05T07:44:35.439-04:00,Fountain Square,83.2,84.3,85.0,green,84.9,,92.26,0,0,92,98
2026-06-05T07:44:36.457-04:00,Fountain Square,84.3,84.5,85.0,green,84.9,,93.71,0,0,92,98
2026-06-05T07:44:37.476-04:00,Fountain Square,84.4,84.6,85.0,green,84.9,,95.99,0,0,92,98
2026-06-05T07:44:38.492-04:00,Fountain Square,86.8,84.9,85.0,green,85.0,,103.04,0,0,92,98
2026-06-05T07:44:39.507-04:00,Fountain Square,82.8,85.1,85.0,green,85.0,,94.06,0,0,92,98
2026-06-05T07:44:40.521-04:00,Fountain Square,88.7,85.3,85.0,green,85.1,,100.15,0,0,92,98
2026-06-05T07:44:41.536-04:00,Fountain Square,84.1,85.3,85.0,green,85.1,,96.77,0,0,92,98
2026-06-05T07:44:42.552-04:00,Fountain Square,86.2,85.5,85.0,green,85.1,,95.88,0,0,92,98
2026-06-05T07:44:43.569-04:00,Fountain Square,85.7,85.7,85.1,green,85.2,,100.53,0,0,92,98
2026-06-05T07:44:44.583-04:00,Fountain Square,87.0,85.8,85.1,green,85.2,,101.24,0,0,92,98
2026-06-05T07:44:45.600-04:00,Fountain Square,87.1,86.1,85.1,green,85.3,,96.87,0,0,92,98
2026-06-05T07:44:46.617-04:00,Fountain Square,88.4,86.2,85.1,green,85.3,,99.16,0,0,92,98
2026-06-05T07:44:47.631-04:00,Fountain Square,88.9,86.7,85.1,green,85.4,,99.99,0,0,92,98
2026-06-05T07:44:48.651-04:00,Fountain Square,89.2,87.0,85.1,green,85.5,,99.86,0,0,92,98
2026-06-05T07:44:49.666-04:00,Fountain Square,90.2,87.1,85.2,green,85.5,,104.49,0,0,92,98
2026-06-05T07:44:50.683-04:00,Fountain Square,87.8,87.1,85.2,green,85.6,,98.28,0,0,92,98
2026-06-05T07:44:51.695-04:00,Fountain Square,86.3,87.3,85.2,green,85.6,,97.92,0,0,92,98
2026-06-05T07:44:52.708-04:00,Fountain Square,89.0,87.6,85.2,green,85.7,,102.53,0,0,92,98
2026-06-05T07:44:53.722-04:00,Fountain Square,88.0,87.6,85.2,green,85.7,,102.09,0,0,92,98
2026-06-05T07:44:54.740-04:00,Fountain Square,90.5,87.8,85.2,green,85.8,,104.11,0,0,92,98
2026-06-05T07:44:55.755-04:00,Fountain Square,87.6,87.8,85.3,green,85.8,,102.01,0,0,92,98
2026-06-05T07:44:56.770-04:00,Fountain Square,89.4,87.9,85.3,green,85.8,,101.45,0,0,92,98
2026-06-05T07:44:57.787-04:00,Fountain Square,87.6,87.8,85.3,green,85.8,,100.04,0,0,92,98
2026-06-05T07:44:58.802-04:00,Fountain Square,85.5,87.6,85.3,green,85.8,,101.11,0,0,92,98
2026-06-05T07:44:59.818-04:00,Fountain Square,86.0,87.6,85.3,green,85.8,,95.62,0,0,92,98
2026-06-05T07:45:00.832-04:00,Fountain Square,86.5,87.7,85.3,green,85.8,,100.63,0,0,92,98
2026-06-05T07:45:01.848-04:00,Fountain Square,84.1,87.6,85.3,green,85.8,,94.92,0,0,92,98
2026-06-05T07:45:02.864-04:00,Fountain Square,86.3,87.6,85.4,green,85.8,,97.22,0,0,92,98
2026-06-05T07:45:03.882-04:00,Fountain Square,90.6,87.7,85.4,green,85.8,,100.55,0,0,92,98
2026-06-05T07:45:04.901-04:00,Fountain Square,85.0,87.6,85.4,green,85.8,,97.98,0,0,92,98
2026-06-05T07:45:05.919-04:00,Fountain Square,81.8,87.4,85.4,green,85.8,,92.01,0,0,92,98
2026-06-05T07:45:06.938-04:00,Fountain Square,86.7,87.3,85.4,green,85.8,,98.48,0,0,92,98
2026-06-05T07:45:07.955-04:00,Fountain Square,87.0,87.2,85.4,green,85.7,,97.62,0,0,92,98
2026-06-05T07:45:08.970-04:00,Fountain Square,84.8,87.2,85.4,green,85.8,,98.51,0,0,92,98
2026-06-05T07:45:09.986-04:00,Fountain Square,89.0,87.2,85.4,green,85.8,,98.55,0,0,92,98
2026-06-05T07:45:11.001-04:00,Fountain Square,87.1,86.9,85.4,green,85.7,,99.63,0,0,92,98
2026-06-05T07:45:12.016-04:00,Fountain Square,84.6,86.6,85.4,green,85.6,,98.96,0,0,92,98
2026-06-05T07:45:13.032-04:00,Fountain Square,83.2,86.3,85.4,green,85.5,,95.64,0,0,92,98
2026-06-05T07:45:14.047-04:00,Fountain Square,80.9,85.9,85.4,green,85.5,,96.43,0,0,92,98
2026-06-05T07:45:15.063-04:00,Fountain Square,85.3,85.4,85.4,green,85.4,,98.95,0,0,92,98
2026-06-05T07:45:16.079-04:00,Fountain Square,84.0,85.1,85.4,green,85.3,,94.87,0,0,92,98
2026-06-05T07:45:17.097-04:00,Fountain Square,83.9,84.9,85.4,green,85.3,,98.94,0,0,92,98
2026-06-05T07:45:18.113-04:00,Fountain Square,83.5,84.6,85.4,green,85.2,,94.88,0,0,92,98
2026-06-05T07:45:19.128-04:00,Fountain Square,83.5,84.1,85.3,green,85.2,,98.49,0,0,92,98
2026-06-05T07:45:20.147-04:00,Fountain Square,81.0,83.6,85.3,green,85.1,,92.76,0,0,92,98
2026-06-05T07:45:21.162-04:00,Fountain Square,82.9,83.3,85.3,green,85.0,,96.35,0,0,92,98
2026-06-05T07:45:22.180-04:00,Fountain Square,82.5,83.3,85.3,green,85.0,,94.45,0,0,92,98
2026-06-05T07:45:23.194-04:00,Fountain Square,79.0,83.1,85.3,green,85.0,,89.62,0,0,92,98
2026-06-05T07:45:24.209-04:00,Fountain Square,80.5,83.0,85.2,green,84.9,,92.71,0,0,92,98
2026-06-05T07:45:25.225-04:00,Fountain Square,80.4,82.8,85.2,green,84.9,,94.98,0,0,92,98
2026-06-05T07:45:26.241-04:00,Fountain Square,80.8,82.7,85.2,green,84.9,,95.01,0,0,92,98
2026-06-05T07:45:27.258-04:00,Fountain Square,80.7,82.5,85.2,green,84.8,,93.53,0,0,92,98
2026-06-05T07:45:28.272-04:00,Fountain Square,83.1,82.2,85.2,green,84.8,,94.76,0,0,92,98
2026-06-05T07:45:29.287-04:00,Fountain Square,84.1,82.1,85.2,green,84.8,,93.85,0,0,92,98
2026-06-05T07:45:30.305-04:00,Fountain Square,80.5,82.1,85.1,green,84.8,,94.77,0,0,92,98
2026-06-05T07:45:31.322-04:00,Fountain Square,79.9,82.0,85.1,green,84.7,,93.5,0,0,92,98
2026-06-05T07:45:32.340-04:00,Fountain Square,80.7,81.7,85.1,green,84.7,,92.93,0,0,92,98
2026-06-05T07:45:33.358-04:00,Fountain Square,81.2,81.6,85.1,green,84.7,,92.06,0,0,92,98
2026-06-05T07:45:34.371-04:00,Fountain Square,86.0,81.6,85.1,green,84.7,,96.75,0,0,92,98
2026-06-05T07:45:35.389-04:00,Fountain Square,80.7,81.5,85.1,green,84.6,,93.56,0,0,92,98
2026-06-05T07:45:36.408-04:00,Fountain Square,80.5,81.3,85.1,green,84.6,,92.79,0,0,92,98
2026-06-05T07:45:37.424-04:00,Fountain Square,80.7,81.3,85.0,green,84.6,,91.14,0,0,92,98
2026-06-05T07:45:38.442-04:00,Fountain Square,82.6,81.3,85.0,green,84.6,,94.62,0,0,92,98
2026-06-05T07:45:39.461-04:00,Fountain Square,81.3,81.2,85.0,green,84.6,,94.68,0,0,92,98
2026-06-05T07:45:40.478-04:00,Fountain Square,82.9,81.1,85.0,green,84.5,,92.9,0,0,92,98
2026-06-05T07:45:41.493-04:00,Fountain Square,83.3,81.3,85.0,green,84.6,,94.7,0,0,92,98
2026-06-05T07:45:42.508-04:00,Fountain Square,83.0,81.4,85.0,green,84.6,,94.53,0,0,92,98
2026-06-05T07:45:43.527-04:00,Fountain Square,79.6,81.4,85.0,green,84.6,,92.85,0,0,92,98
2026-06-05T07:45:44.544-04:00,Fountain Square,83.6,81.4,85.0,green,84.5,,97.91,0,0,92,98
2026-06-05T07:45:45.561-04:00,Fountain Square,83.8,81.6,85.0,green,84.6,,93.16,0,0,92,98
2026-06-05T07:45:46.576-04:00,Fountain Square,83.8,81.9,85.0,green,84.6,,94.47,0,0,92,98
2026-06-05T07:45:47.594-04:00,Fountain Square,80.6,82.0,85.0,green,84.6,,96.04,0,0,92,98
2026-06-05T07:45:48.610-04:00,Fountain Square,80.3,82.0,85.0,green,84.6,,94.25,0,0,92,98
2026-06-05T07:45:49.622-04:00,Fountain Square,80.8,82.2,84.9,green,84.6,,95.12,0,0,92,98
2026-06-05T07:45:50.639-04:00,Fountain Square,84.3,82.4,84.9,green,84.6,,96.41,0,0,92,98
2026-06-05T07:45:51.656-04:00,Fountain Square,83.1,82.5,84.9,green,84.6,,92.86,0,0,92,98
2026-06-05T07:45:52.671-04:00,Fountain Square,86.2,82.7,84.9,green,84.6,,100.43,0,0,92,98
2026-06-05T07:45:53.685-04:00,Fountain Square,82.8,82.9,84.9,green,84.7,,95.12,0,0,92,98
2026-06-05T07:45:54.703-04:00,Fountain Square,85.8,83.2,85.0,green,84.7,,97.47,0,0,92,98
2026-06-05T07:45:55.718-04:00,Fountain Square,83.3,83.5,85.0,green,84.7,,97.82,0,0,92,98
2026-06-05T07:45:56.731-04:00,Fountain Square,85.1,83.6,85.0,green,84.8,,97.99,0,0,92,98
2026-06-05T07:45:57.748-04:00,Fountain Square,84.8,84.4,85.0,green,84.9,,98.33,0,0,92,98
2026-06-05T07:45:58.763-04:00,Fountain Square,85.9,84.8,85.0,green,85.0,,99.82,0,0,92,98
2026-06-05T07:45:59.780-04:00,Fountain Square,85.7,85.0,85.0,green,85.0,,95.67,0,0,92,98
2026-06-05T07:46:00.796-04:00,Fountain Square,89.8,85.4,85.0,green,85.1,,100.71,0,0,92,98
2026-06-05T07:46:01.812-04:00,Fountain Square,87.0,85.5,85.0,green,85.1,,96.52,0,0,92,98
2026-06-05T07:46:02.827-04:00,Fountain Square,87.3,85.8,85.0,green,85.2,,101.92,0,0,92,98
2026-06-05T07:46:03.844-04:00,Fountain Square,84.9,86.2,85.1,green,85.3,,95.39,0,0,92,98
2026-06-05T07:46:04.861-04:00,Fountain Square,89.8,86.6,85.1,green,85.4,,104.32,0,0,92,98
2026-06-05T07:46:05.876-04:00,Fountain Square,86.3,86.7,85.1,green,85.4,,101.1,0,0,92,98
2026-06-05T07:46:06.891-04:00,Fountain Square,86.1,87.0,85.1,green,85.5,,98.52,0,0,92,98
2026-06-05T07:46:07.905-04:00,Fountain Square,89.3,87.0,85.1,green,85.5,,100.4,0,0,92,98
2026-06-05T07:46:08.921-04:00,Fountain Square,91.3,87.3,85.1,green,85.6,,103.64,0,0,92,98
2026-06-05T07:46:09.936-04:00,Fountain Square,87.4,87.5,85.2,green,85.6,,102.72,0,0,92,98
2026-06-05T07:46:10.952-04:00,Fountain Square,87.4,87.7,85.2,green,85.7,,101.81,0,0,92,98
2026-06-05T07:46:11.969-04:00,Fountain Square,83.6,87.9,85.2,green,85.8,,93.89,0,0,92,98
2026-06-05T07:46:12.985-04:00,Fountain Square,85.1,88.1,85.2,green,85.8,,95.95,0,0,92,98
2026-06-05T07:46:14.003-04:00,Fountain Square,91.2,88.2,85.3,green,85.9,,102.44,0,0,92,98
2026-06-05T07:46:15.020-04:00,Fountain Square,89.5,88.2,85.3,green,85.9,,103.57,0,0,92,98
2026-06-05T07:46:16.037-04:00,Fountain Square,86.6,88.1,85.3,green,85.9,,97.89,0,0,92,98
2026-06-05T07:46:17.052-04:00,Fountain Square,85.7,88.3,85.3,green,86.0,,100.94,0,0,92,98
2026-06-05T07:46:18.071-04:00,Fountain Square,87.8,88.2,85.3,green,86.0,,98.75,0,0,92,98
2026-06-05T07:46:19.086-04:00,Fountain Square,90.2,88.1,85.3,green,85.9,,102.25,0,0,92,98
2026-06-05T07:46:20.103-04:00,Fountain Square,88.0,88.1,85.3,green,85.9,,102.51,0,0,92,98
2026-06-05T07:46:21.117-04:00,Fountain Square,90.2,88.1,85.4,green,85.9,,104.3,0,0,92,98
2026-06-05T07:46:22.135-04:00,Fountain Square,90.8,88.1,85.4,green,86.0,,104.13,0,0,92,98
2026-06-05T07:46:23.154-04:00,Fountain Square,89.8,87.9,85.4,green,85.9,,100.5,0,0,92,98
2026-06-05T07:46:24.172-04:00,Fountain Square,84.1,87.7,85.4,green,85.9,,96.88,0,0,92,98
2026-06-05T07:46:25.184-04:00,Fountain Square,87.6,87.7,85.4,green,85.9,,99.86,0,0,92,98
2026-06-05T07:46:26.197-04:00,Fountain Square,90.3,87.5,85.4,green,85.8,,100.14,0,0,92,98
2026-06-05T07:46:27.212-04:00,Fountain Square,88.0,87.4,85.4,green,85.8,,99.39,0,0,92,98
2026-06-05T07:46:28.226-04:00,Fountain Square,87.1,87.4,85.4,green,85.8,,100.84,0,0,92,98
2026-06-05T07:46:29.241-04:00,Fountain Square,82.0,87.1,85.4,green,85.8,,95.95,0,0,92,98
2026-06-05T07:46:30.258-04:00,Fountain Square,85.3,87.0,85.4,green,85.7,,98.46,0,0,92,98
2026-06-05T07:46:31.274-04:00,Fountain Square,80.8,86.6,85.4,green,85.7,,94.34,0,0,92,98
2026-06-05T07:46:32.292-04:00,Fountain Square,84.4,86.3,85.4,green,85.6,,99.9,0,0,92,98
2026-06-05T07:46:33.309-04:00,Fountain Square,84.8,86.1,85.4,green,85.6,,100.31,0,0,92,98
2026-06-05T07:46:34.327-04:00,Fountain Square,87.4,86.0,85.4,green,85.5,,102.02,0,0,92,98
2026-06-05T07:46:35.343-04:00,Fountain Square,83.1,85.6,85.4,green,85.5,,97.59,0,0,92,98
2026-06-05T07:46:36.363-04:00,Fountain Square,80.7,85.4,85.4,green,85.4,,96.13,0,0,92,98
2026-06-05T07:46:37.378-04:00,Fountain Square,83.9,85.0,85.4,green,85.4,,93.84,0,0,92,98
2026-06-05T07:46:38.397-04:00,Fountain Square,84.6,84.7,85.4,green,85.3,,98.12,0,0,92,98
2026-06-05T07:46:39.414-04:00,Fountain Square,83.1,84.6,85.4,green,85.3,,98.57,0,0,92,98
2026-06-05T07:46:40.432-04:00,Fountain Square,82.2,84.2,85.4,green,85.2,,96.57,0,0,92,98
2026-06-05T07:46:41.449-04:00,Fountain Square,81.1,84.1,85.4,green,85.2,,93.93,0,0,92,98
2026-06-05T07:46:42.465-04:00,Fountain Square,82.4,84.0,85.3,green,85.1,,92.92,0,0,92,98
2026-06-05T07:46:43.480-04:00,Fountain Square,81.7,83.8,85.3,green,85.1,,95.83,0,0,92,98
2026-06-05T07:46:44.497-04:00,Fountain Square,82.4,83.4,85.3,green,85.1,,92.92,0,0,92,98
2026-06-05T07:46:45.516-04:00,Fountain Square,84.8,83.4,85.3,green,85.0,,99.42,0,0,92,98
2026-06-05T07:46:46.534-04:00,Fountain Square,83.4,83.1,85.3,green,85.0,,94.52,0,0,92,98
2026-06-05T07:46:47.551-04:00,Fountain Square,82.3,82.9,85.3,green,85.0,,96.88,0,0,92,98
2026-06-05T07:46:48.570-04:00,Fountain Square,80.9,82.6,85.2,green,84.9,,91.09,0,0,92,98
2026-06-05T07:46:49.587-04:00,Fountain Square,78.8,82.5,85.2,green,84.9,,87.57,0,0,92,98
2026-06-05T07:46:50.602-04:00,Fountain Square,79.0,82.2,85.2,green,84.8,,93.83,0,0,92,98
2026-06-05T07:46:51.618-04:00,Fountain Square,81.4,82.1,85.2,green,84.8,,95.14,0,0,92,98
2026-06-05T07:46:52.637-04:00,Fountain Square,84.8,81.9,85.2,green,84.8,,99.2,0,0,92,98
2026-06-05T07:46:53.653-04:00,Fountain Square,82.1,81.7,85.2,green,84.7,,94.43,0,0,92,98
2026-06-05T07:46:54.672-04:00,Fountain Square,84.5,81.7,85.1,green,84.7,,94.46,0,0,92,98
2026-06-05T07:46:55.690-04:00,Fountain Square,80.4,81.4,85.1,green,84.7,,93.0,0,0,92,98
2026-06-05T07:46:56.708-04:00,Fountain Square,80.2,81.3,85.1,green,84.7,,94.57,0,0,92,98
2026-06-05T07:46:57.724-04:00,Fountain Square,76.8,81.1,85.1,green,84.6,,90.59,0,0,92,98
2026-06-05T07:46:58.739-04:00,Fountain Square,78.5,81.0,85.1,green,84.6,,92.14,0,0,92,98
2026-06-05T07:46:59.755-04:00,Fountain Square,82.7,81.1,85.1,green,84.6,,97.44,0,0,92,98
2026-06-05T07:47:00.771-04:00,Fountain Square,78.1,81.2,85.1,green,84.6,,92.14,0,0,92,98
2026-06-05T07:47:01.789-04:00,Fountain Square,81.2,81.1,85.0,green,84.6,,92.87,0,0,92,98
2026-06-05T07:47:02.806-04:00,Fountain Square,84.0,81.1,85.0,green,84.6,,98.81,0,0,92,98
2026-06-05T07:47:03.823-04:00,Fountain Square,82.4,81.0,85.0,green,84.6,,95.22,0,0,92,98
2026-06-05T07:47:04.841-04:00,Fountain Square,78.1,80.9,85.0,green,84.5,,90.43,0,0,92,98
2026-06-05T07:47:05.860-04:00,Fountain Square,83.0,81.2,85.0,green,84.6,,94.87,0,0,92,98
2026-06-05T07:47:06.878-04:00,Fountain Square,83.9,81.1,85.0,green,84.6,,96.83,0,0,92,98
2026-06-05T07:47:07.893-04:00,Fountain Square,77.6,81.3,85.0,green,84.6,,92.5,0,0,92,98
2026-06-05T07:47:08.907-04:00,Fountain Square,82.2,81.4,85.0,green,84.6,,94.17,0,0,92,98
2026-06-05T07:47:09.925-04:00,Fountain Square,83.3,81.4,85.0,green,84.6,,94.09,0,0,92,98
2026-06-05T07:47:10.941-04:00,Fountain Square,83.2,81.5,85.0,green,84.6,,94.18,0,0,92,98
2026-06-05T07:47:11.958-04:00,Fountain Square,82.8,81.9,85.0,green,84.6,,97.33,0,0,92,98
2026-06-05T07:47:12.976-04:00,Fountain Square,85.2,82.2,85.0,green,84.6,,100.06,0,0,92,98
2026-06-05T07:47:13.992-04:00,Fountain Square,84.0,82.5,85.0,green,84.7,,93.72,0,0,92,98
2026-06-05T07:47:15.009-04:00,Fountain Square,85.5,83.0,85.0,green,84.7,,98.16,0,0,92,98
2026-06-05T07:47:16.022-04:00,Fountain Square,86.4,83.2,85.0,green,84.7,,97.3,0,0,92,98
2026-06-05T07:47:17.040-04:00,Fountain Square,84.3,83.6,85.0,green,84.8,,97.96,0,0,92,98
2026-06-05T07:47:18.054-04:00,Fountain Square,83.2,83.8,85.0,green,84.8,,95.7,0,0,92,98
2026-06-05T07:47:19.068-04:00,Fountain Square,82.8,84.1,85.0,green,84.9,,97.41,0,0,92,98
2026-06-05T07:47:20.085-04:00,Fountain Square,86.1,84.5,85.0,green,84.9,,100.27,0,0,92,98
2026-06-05T07:47:21.104-04:00,Fountain Square,87.1,84.9,85.0,green,85.0,,102.5,0,0,92,98
2026-06-05T07:47:22.116-04:00,Fountain Square,88.2,85.3,85.0,green,85.1,,101.34,0,0,92,98
2026-06-05T07:47:23.132-04:00,Fountain Square,86.4,85.4,85.1,green,85.1,,99.87,0,0,92,98
2026-06-05T07:47:24.146-04:00,Fountain Square,85.8,85.6,85.1,green,85.2,,98.42,0,0,92,98
2026-06-05T07:47:25.164-04:00,Fountain Square,86.5,85.7,85.1,green,85.2,,99.25,0,0,92,98
2026-06-05T07:47:26.180-04:00,Fountain Square,86.7,86.0,85.1,green,85.3,,98.75,0,0,92,98
2026-06-05T07:47:27.197-04:00,Fountain Square,84.2,86.2,85.1,green,85.3,,97.56,0,0,92,98
2026-06-05T07:47:28.211-04:00,Fountain Square,88.1,86.6,85.1,green,85.4,,103.0,0,0,92,98
2026-06-05T07:47:29.228-04:00,Fountain Square,88.9,86.8,85.1,green,85.5,,100.95,0,0,92,98
2026-06-05T07:47:30.242-04:00,Fountain Square,88.3,86.9,85.2,green,85.5,,99.91,0,0,92,98
2026-06-05T07:47:31.259-04:00,Fountain Square,86.0,87.1,85.2,green,85.5,,101.48,0,0,92,98
2026-06-05T07:47:32.275-04:00,Fountain Square,88.6,87.2,85.2,green,85.6,,102.91,0,0,92,98
2026-06-05T07:47:33.293-04:00,Fountain Square,89.4,87.4,85.2,green,85.7,,99.38,0,0,92,98
2026-06-05T07:47:34.306-04:00,Fountain Square,87.6,87.5,85.2,green,85.7,,99.56,0,0,92,98
2026-06-05T07:47:35.317-04:00,Fountain Square,88.3,87.6,85.2,green,85.7,,99.0,0,0,92,98
2026-06-05T07:47:36.334-04:00,Fountain Square,86.6,87.7,85.3,green,85.8,,96.85,0,0,92,98
2026-06-05T07:47:37.353-04:00,Fountain Square,88.9,87.6,85.3,green,85.8,,97.95,0,0,92,98
2026-06-05T07:47:38.370-04:00,Fountain Square,88.0,87.7,85.3,green,85.8,,101.24,0,0,92,98
2026-06-05T07:47:39.384-04:00,Fountain Square,89.3,87.9,85.3,green,85.9,,101.9,0,0,92,98
2026-06-05T07:47:40.402-04:00,Fountain Square,87.5,88.0,85.3,green,85.9,,98.55,0,0,92,98
2026-06-05T07:47:41.421-04:00,Fountain Square,91.3,88.0,85.3,green,85.9,,105.5,0,0,92,98
2026-06-05T07:47:42.437-04:00,Fountain Square,88.5,87.9,85.4,green,85.9,,102.77,0,0,92,98
2026-06-05T07:47:43.455-04:00,Fountain Square,89.1,88.1,85.4,green,86.0,,102.07,0,0,92,98
2026-06-05T07:47:44.470-04:00,Fountain Square,85.0,88.1,85.4,green,86.0,,96.67,0,0,92,98
2026-06-05T07:47:45.488-04:00,Fountain Square,85.1,88.0,85.4,green,85.9,,95.18,0,0,92,98
2026-06-05T07:47:46.506-04:00,Fountain Square,85.3,87.8,85.4,green,85.9,,99.78,0,0,92,98
2026-06-05T07:47:47.523-04:00,Fountain Square,83.0,87.7,85.4,green,85.9,,96.3,0,0,92,98
2026-06-05T07:47:48.542-04:00,Fountain Square,83.7,87.5,85.4,green,85.8,,95.46,0,0,92,98
2026-06-05T07:47:49.561-04:00,Fountain Square,84.2,87.2,85.4,green,85.8,,97.74,0,0,92,98
2026-06-05T07:47:50.576-04:00,Fountain Square,85.2,87.1,85.4,green,85.8,,96.08,0,0,92,98
2026-06-05T07:47:51.594-04:00,Fountain Square,87.7,86.8,85.4,green,85.7,,103.13,0,0,92,98
2026-06-05T07:47:52.612-04:00,Fountain Square,82.3,86.4,85.4,green,85.6,,96.62,0,0,92,98
2026-06-05T07:47:53.624-04:00,Fountain Square,86.7,86.1,85.4,green,85.5,,98.48,0,0,92,98
2026-06-05T07:47:54.640-04:00,Fountain Square,85.0,85.9,85.4,green,85.5,,95.27,0,0,92,98
2026-06-05T07:47:55.655-04:00,Fountain Square,85.9,85.8,85.4,green,85.5,,97.47,0,0,92,98
2026-06-05T07:47:56.672-04:00,Fountain Square,85.9,85.5,85.4,green,85.4,,97.83,0,0,92,98
2026-06-05T07:47:57.688-04:00,Fountain Square,84.8,85.4,85.4,green,85.4,,101.16,0,0,92,98
2026-06-05T07:47:58.703-04:00,Fountain Square,81.1,85.1,85.4,green,85.4,,92.1,0,0,92,98
2026-06-05T07:47:59.717-04:00,Fountain Square,81.3,84.8,85.4,green,85.3,,91.09,0,0,92,98
2026-06-05T07:48:00.733-04:00,Fountain Square,84.0,84.5,85.4,green,85.2,,94.78,0,0,92,98
2026-06-05T07:48:01.748-04:00,Fountain Square,80.6,84.4,85.4,green,85.2,,93.26,0,0,92,98
2026-06-05T07:48:02.762-04:00,Fountain Square,81.6,83.9,85.4,green,85.2,,94.37,0,0,92,98
